user_id,city,n_pano_visited,n_pano_with_label,n_keyboard_interaction,n_pan_interaction
cae0bf84-5439-43b4-be39-af7861423fdd,seattle,92,16,30,7622
cb1e800d-0d0a-42ef-a983-fb2918434e65,seattle,17,8,0,2021
cb5478a9-fe30-4695-85e4-f7308dad601a,seattle,34,17,85,1716
cb576630-d8e8-4caf-b856-0c60ef3dec62,seattle,44,11,32,5132
cb98e9ec-062d-44e1-a377-1b1b3016ae8d,seattle,22,5,1,1347
cba95ec1-1409-4c58-924b-fac13ed45679,seattle,33,2,0,3430
cbd6bf74-a6d4-4c5e-a6db-ddf2840694d6,seattle,14,3,0,1443
cbdba4bd-c537-46c1-b08d-fff21c52fa3f,seattle,17,5,0,9220
cc0ae2d2-82fa-4fe9-b80d-322e13e877da,seattle,117,29,50,20704
cc752440-fd42-4e58-bc62-e7bb3cc8e62d,seattle,16,4,9,2270
cd3f4580-462f-4c11-a132-6b65e36e0af2,seattle,428,90,74,79816
cd45db93-9b49-4f10-b131-85d78542c88b,seattle,81,13,60,3196
cd8d764e-490d-4ca4-9661-512ac08bcf35,seattle,10,4,0,1985
ce2a540c-1519-4be2-9d19-c57872816314,seattle,76,19,63,5730
ce4f8d6f-be3b-4e77-b1ac-854820d36153,seattle,132,14,15,10006
ce5bfe65-0ea0-46e8-abac-14e38290f995,seattle,17,3,0,457
ce84196c-45fe-435d-854c-99986e2ac9c4,seattle,160,50,256,18987
ce993fd7-3a84-4155-acb6-f4fa5d5c8d2b,seattle,78,18,0,6066
cea9e332-0eca-40e2-84bd-8918b6bc9a1c,seattle,79,18,238,14024
cf052cf2-ea8b-474c-8e9f-aa600bb1ad65,seattle,23,8,0,674
cf403757-6b9c-4c03-a51d-1f995abe8185,seattle,27,6,34,21098
d023103b-1607-4efa-97d9-083b057da624,seattle,29,4,282,2679
d06430a7-f741-40b2-bd15-2c8ea742cca4,seattle,39,7,127,3079
d0a9beee-5a86-4968-87ab-e9505311d6b0,seattle,54,15,376,4442
d219b5fb-fed5-46b0-907e-e2ff549ab80a,seattle,21,3,0,3226
d232fb1b-5859-45e3-8fcd-cd9bcfceef4d,seattle,128,21,3,27197
d2352eb4-f6a4-486a-9191-e5df49f3f630,seattle,37,9,46,6505
d251e969-bf10-4816-ac5c-8e2c238f5b7e,seattle,18,6,69,7403
d28773ff-5d91-4bdb-8609-26ec40e9929e,seattle,60,25,42,5957
d2b04e27-13ce-4aff-a06a-7c7147c96696,seattle,1804,479,2246,178792
d2d41e99-a5d3-4320-b73a-99aba44437c0,seattle,11,7,0,4889
d3636d4c-2d16-410c-bf44-c066ecaf1c31,seattle,1515,359,1551,76555
d4015aab-a891-4f10-a4ed-b58abb2224e5,seattle,21,10,0,3772
d44ec903-f41c-4644-a8e4-f2e083da41f3,seattle,452,199,887,74016
d4adb1eb-4ecf-40d4-8ee6-8f23df4b0c05,seattle,37,16,78,6852
d4d5f6d6-3f75-4976-a633-7d3e9d2e5c1f,seattle,66,28,579,4983
d52dc403-5474-4140-946a-74a09070835b,seattle,39,18,189,4880
d5e1a7c0-b593-4246-b32f-b82136c4accc,seattle,116,41,29,17910
d630897c-5f5a-4338-b7af-f4c225eb808e,seattle,68,23,413,12113
d711b30e-6127-461c-bb6b-a761a4812bda,seattle,34,6,67,10501
d76b0c4f-573c-42d2-851f-959cfbc3976b,seattle,25,8,5,4405
d7c25682-6a75-4346-818f-0099909e37c1,seattle,9,3,1,1031
d7d2428d-1d64-4513-ac85-f869ff9ded7d,seattle,45,17,390,8241
d7e0172f-3d59-44e0-ae32-64f3b9015c2a,seattle,28,7,100,1528
d7e3d340-ccaf-46fe-96c2-f00ba2c21707,seattle,35,13,0,2431
d7f9398e-b348-4e9a-95c1-d5b307f941c2,seattle,64,10,95,5868
d8ca6ac6-7dcf-441f-80f1-083c141162f6,seattle,43,5,495,2801
d925a9e3-d171-48ce-a3c8-44b82aa69cfe,seattle,48,22,315,4215
d9344b50-70da-4f1f-a788-4c8823d2c4af,seattle,50,7,2,4485
d948b1d8-9d36-4112-9ed7-48711c8d1a7c,seattle,353,66,330,47677
d9a2cebf-0500-4bcc-bee6-38c6537261c6,seattle,387,134,871,12756
d9aaf6f1-beb2-4105-ac93-c9a259246741,seattle,45,9,31,5232
da016cec-d8de-459f-922c-fd224c2ebce4,seattle,114,27,254,18189
da22da5e-d9af-404c-8ccc-610c1dec77de,seattle,23,4,90,1198
da5f0afb-cbbb-4672-95b8-3dbbc900724b,seattle,184,23,68,7329
da775982-cdb1-4676-95ad-f2f6919be5d2,seattle,2447,840,102,246717
dada416e-535f-4bb3-a213-172a8a94b581,seattle,264,78,534,56313
db0f19d9-8f61-475c-960f-8427e7eccab5,seattle,47,12,0,3330
db255bdc-2282-4e23-8c87-41f09147ca04,seattle,65,11,7,5494
db342554-2daa-4834-b5c0-c14093c0927e,seattle,31,7,0,1588
db8156bc-0d00-4f04-b37b-8afeae49ac15,seattle,48,9,250,3357
dba3f80e-25eb-4815-aa4a-d23dd7123bb5,seattle,22,9,0,5801
dc2734aa-9c5d-4900-9a14-16ea0d366c82,seattle,221,49,62,27155
dc73a7a8-1912-4c37-9db6-43451994f7dc,seattle,207,24,9,5657
dc77e67a-57fc-4da9-ab0f-f27742268047,seattle,22,4,33,1855
dc9b7a1d-bd25-4ee5-809a-912f7495fba2,seattle,93,6,84,2051
dce5984b-25d9-48f9-b8b7-640202b3be3c,seattle,511,139,1702,63740
dd10a183-4ec6-4d5b-ba1e-160bf00f29d4,seattle,75,31,71,1869
dd6ff285-89f2-4273-a761-ca83c4004e3b,seattle,70,18,166,4615
de102fb2-61f3-401e-9915-e0e2c5162dfb,seattle,160,9,33,15715
de332250-5714-4b6b-b9f1-70c480c2378b,seattle,102,19,26,13014
de8b62c6-4005-42a0-816a-1fa835b125db,seattle,26,10,0,2938
de973f74-93dd-4cd5-9570-f1038592331a,seattle,49,9,77,4437
debb96b8-2b08-4b93-9d62-431d0cc87dcd,seattle,47,11,87,3463
dfffc059-6649-430f-965d-4040138468e3,seattle,230,33,20,4416
e00b3150-0ddb-4efa-a0ca-c1c745648441,seattle,63,15,0,4820
e0553cc7-41e3-48d2-8a78-5e4d5a5735dc,seattle,119,64,23,14324
e0b3316c-6d15-48ab-9bd3-3eceafc14059,seattle,95,11,324,10828
e1103a7a-35be-4a5c-a467-011ac4e35bf9,seattle,34,4,6,3996
e1df98c4-75df-4f9d-81e7-2bc4ba5e38ff,seattle,262,14,0,15563
e272c3a0-0ecf-4291-8854-88ef9e3b9f4a,seattle,65,13,281,6032
e277369c-38bd-4d01-822d-e8e653bffbff,seattle,126,12,20,5155
e3c899e8-b9d4-4393-b047-bdaf61b229d0,seattle,63,16,0,4619
e46bebd8-8e5c-498b-adcb-72210a9c4b4f,seattle,73,7,0,10853
e4c1cb67-a997-4e71-a435-bfaf6e84c353,seattle,42,13,77,9117
e4f12c38-90ab-4b90-ae1d-e469dbed5ace,seattle,19,7,98,2667
e4ff325c-309b-4ea6-8555-8f973e662362,seattle,1922,848,9265,194319
e5540dc7-88a6-4165-a8b5-82693ba3cbfa,seattle,19,6,0,2794
e5681cb1-8686-4d73-87ef-6e02926d1e07,seattle,173,46,67,7271
e5d90449-cebd-475d-8335-ab3aeda30917,seattle,21,5,3,2545
e6953769-ef1b-41ee-894c-adc172c7b416,seattle,30,18,364,7653
e729cdd5-25ba-401c-bd99-c193f189261c,seattle,21,4,148,5026
e77d2f59-a6bb-443e-81c4-0c70bf52230d,seattle,128,37,62,3264
e77f93c1-1a2c-45db-9650-a98f1947fd14,seattle,130,48,153,13759
e80c724a-067a-4912-a7e0-3445e670b087,seattle,27,4,0,1455
e8503432-ad52-4e7f-948e-6d9e8005839c,seattle,63,24,480,9487
e8513f77-762b-4438-bee2-05ff4cd3e13e,seattle,100,27,165,8987
e876a964-01dd-4e44-8f3e-df744a7a7e25,seattle,150,95,254,42669
e8b5f3d7-bf0b-4af8-a430-3099591ac460,seattle,14,4,35,7228
e8bc0049-cc2a-43f7-bad5-70ecd17abbb0,seattle,52,20,374,4138
e95746f6-1e08-473f-8dfa-fc836abb1e41,seattle,103,19,21,2020
e9bde3f9-a7bc-49a2-b2c1-1a77c38eeb1e,seattle,3,2,0,2852
e9e3a214-c733-41a9-989e-51b0ae705626,seattle,101,43,41,8683
ea089435-0731-4ba2-b130-acaa26d9c444,seattle,67,22,165,4901
ea7985e2-61c3-4c65-844d-a66ecc531bcc,seattle,20,10,3,4360
eb0f5f0e-6134-4a73-b9f8-b239a187550e,seattle,42,6,0,2631
eb3a0b8f-92d8-4e1e-8f6a-e32c2c0e382e,seattle,37,11,18,3478
ebcaab58-b730-41dd-851b-04079d6b3caa,seattle,111,13,298,31028
ec11c059-2d2a-4d12-9ea2-d2af26a2a711,seattle,51,15,211,16289
ec15a589-dd14-4513-a43e-8c06e55f4c71,seattle,10542,3188,11485,430497
ecc39c41-5c78-48f8-830d-9021ad7c8345,seattle,59,9,488,5368
ed8ca949-ab56-416d-a146-84b44aa827c1,seattle,22,7,3,2412
edce27c8-cf20-4da1-a15e-f6d5ee227333,seattle,61,13,1,3765
eeff2167-1c4e-4719-940e-11534aa13190,seattle,36,10,29,1060
f03701ca-ff1d-4ac2-89cf-08c64c239d21,seattle,34,8,1,8096
f0527a65-0985-4fb9-a4f7-f53e94db998b,seattle,18,8,178,994
f099628b-d531-4114-a3c1-68148eb7c2c0,seattle,59,23,229,8007
f0cf6e59-ea98-417a-b02c-c7f18f130de3,seattle,8242,2316,308,520041
f12ca6f1-b2fd-4e6a-9f58-6ef9df0f367e,seattle,15,6,0,1545
f13d2630-35fd-4a78-883d-d108be083425,seattle,9171,2231,9850,261670
f193f5bc-f5d6-4a0f-8bc2-688de0a9433e,seattle,22,11,60,3643
f3019a96-1db8-4d3f-b28e-8b8589a944bb,seattle,11,2,0,1952
f35c4aaf-e263-4b17-923b-1cee1f225784,seattle,181,54,194,19167
f49eb660-1e7b-449b-b874-9742e0eb0651,seattle,86,56,158,6983
f4dd57be-58a5-417e-8fce-07c63b907746,seattle,23,17,1,6810
f50bb700-9daa-48e5-9318-7c5dd97e2a95,seattle,1413,138,423,40261
f5314ef9-3877-438c-ba65-ee2a2bbbf7f5,seattle,1858,600,253,45232
f53d7f19-97f7-4759-a882-6e4e48e2fdc0,seattle,15,7,0,1507
f5502de5-96c3-4821-81af-eed8a894a42f,seattle,294,38,18,20165
f5ab2ea5-6fe2-4da3-be74-719862f56ebe,seattle,12,6,0,1124
f5b24781-cb90-4583-9cbd-23585477a8a2,seattle,30,18,700,3837
f5b83e37-25ab-4e52-904a-13d6d3e4850f,seattle,197,29,765,10324
f62a5e5f-e67f-40f9-98d6-a9fe6d9b925d,seattle,19,9,28,1466
f666414f-4abb-4fda-9c34-657d1bf312a7,seattle,38,15,123,4405
f683b4d4-d5a5-4b45-a813-07e7316fd96a,seattle,325,85,127,15450
f69858b5-c091-409c-902c-2ae05998a7fe,seattle,20,12,0,2285
f6bae7fb-cc29-4392-a41e-53110a4792ef,seattle,19,5,64,8339
f6c68d14-3768-475f-8817-5f8808275a29,seattle,43,5,0,4725
f6dcc97a-c7c1-4fc9-a760-f9d24c61c0bf,seattle,61,18,27,8877
f708be04-18a1-469e-aa76-b6c760677673,seattle,16,8,0,3448
f7363ff2-e370-4a02-8a30-a3faa7a58763,seattle,38,6,0,3183
f7c88fe1-7279-4257-b163-222530c8e1f3,seattle,125,11,32,2634
f80f7539-3f93-4e05-808b-9dfed7db9e71,seattle,176,32,287,15567
f831977e-f12a-4261-8e64-a5ca2271af83,seattle,95,39,2,11390
f884ba6a-18cd-4a5f-b6ff-a7eb8308869d,seattle,41,21,0,2519
f89f3627-502a-42c5-81af-d1e5ce6ff74d,seattle,98,17,0,3103
f8f26754-59fb-4b11-b90f-cad6bf3690eb,seattle,125,21,71,7366
f942a55e-7fc7-4144-86b3-d09173377b0d,seattle,9,6,0,809
f98c9d5b-98ff-4965-a49c-037deee24520,seattle,5023,449,45,188347
f9f7f1d9-37c9-462c-97fd-d345cf23965d,seattle,22,8,7,3400
fa0bbee4-b98d-4eb3-b6da-d9e9aa287f6c,seattle,136,68,555,22740
fa458407-e271-41ec-8380-9a9fce082166,seattle,41,9,0,4674
fa73512e-5b7d-41c7-b508-c3dfb9808834,seattle,9,4,0,1757
fababce6-ae7e-4377-b2dc-d1b6685d895a,seattle,149,27,89,5876
fb0280c2-00dd-4e7e-872e-ab82741e301f,seattle,9,4,0,1332
fbb46bbb-2273-4e5c-b3ec-b04a9ec6c442,seattle,47,13,26,2614
fbf97dca-b10e-49b0-ba97-966e0e501485,seattle,65,13,496,9330
fc459fec-d0a5-420a-92fe-5c02b42377e1,seattle,110,14,63,11273
fc6b0c36-b15f-450f-89b2-b0957edd646c,seattle,20,5,0,2963
fc7fee17-2fb9-4407-9020-16ca2ee59be8,seattle,78,3,590,4676
fd0a3b72-ef0f-4938-a0e1-69b4a274f99f,seattle,13,4,64,1754
fd5401dd-ab83-4359-8ab4-7778e10241e9,seattle,22,6,11,2350
fdab54f3-436d-404d-bdd6-455e9afd3e53,seattle,30,21,3,3666
fdd004f0-7eb1-4a61-ae2e-8aea7bc98e2c,seattle,38,15,215,8354
fe6eadd3-b972-48b4-8360-14862d2e58b6,seattle,94,13,45,8882
fed79f3e-f388-439d-a2dc-902ae8456a0c,seattle,979,23,14,26700
ff8e045b-c2b3-47e9-ad80-9134a155d7c4,seattle,183,74,28,13764
